"customerid","personid","salesorderid","totaldue"
29645,659,71893,"46719.7052"
29645,659,65255,"35254.3279"
29645,659,59059,"28342.7186"
29645,659,53571,"56498.2214"
29646,661,67320,"59505.4375"
29646,661,61264,"28235.6732"
29646,661,55303,"70739.0902"
29646,661,51153,"102017.9004"
29646,661,49884,"110266.9588"
29646,661,48780,"52187.9428"
29646,661,47712,"111922.8064"
29646,661,46660,"132727.8506"
29646,661,45810,"35440.1635"
29646,661,45070,"31637.8485"
29646,661,44314,"47410.6684"
29646,661,43689,"38291.2063"
29647,663,67284,"35601.6312"
29647,663,61209,"31739.9752"
29647,663,55261,"32711.7826"
29647,663,51111,"39489.9706"
29647,663,49843,"90675.5705"
29647,663,48770,"40277.6628"
29647,663,47685,"57652.3196"
29647,663,46633,"74091.8828"
29648,665,67344,"404.4207"
29648,665,61226,"759.8911"
29648,665,55326,"1255.0351"
29648,665,51173,"1457.5416"
29649,667,50699,"32553.0847"
29649,667,49468,"41071.0348"
29649,667,48351,"40887.9723"
29649,667,47413,"44333.4897"
29649,667,46360,"8071.5703"
29649,667,45553,"77964.0532"
29649,667,44774,"14020.6584"
29649,667,44112,"36532.9619"
29650,669,67301,"30.1848"
29650,669,61203,"93.5417"
29650,669,55235,"672.4343"
29650,669,51082,"924.7217"
29651,671,71864,"31948.3043"
29651,671,65215,"42248.1935"
29651,671,58996,"39850.2028"
29651,671,53548,"37836.7279"
29651,671,50712,"50142.2897"
29651,671,49502,"46837.3357"
29651,671,48325,"54611.5389"
29651,671,47384,"49556.5811"
29651,671,46344,"28981.1466"
29651,671,45538,"24600.1019"
29651,671,44758,"28848.4215"
29651,671,44097,"6796.0326"
29652,675,71879,"2307.3564"
29652,675,65196,"4791.7982"
29652,675,58997,"846.9289"
29652,675,53554,"4103.7579"
29653,681,71858,"12980.3334"
29653,681,65184,"12074.2815"
29653,681,58984,"21349.1017"
29653,681,53476,"14930.0161"
29654,683,67299,"5306.2772"
29654,683,61201,"2111.7451"
29654,683,55314,"8500.8093"
29654,683,51129,"5799.5477"
29654,683,49853,"4533.9145"
29654,683,48748,"1739.7862"
29654,683,47702,"8483.9321"
29654,683,46651,"13673.2194"
29655,685,46346,"11589.5448"
29655,685,45539,"32057.1254"
29655,685,44759,"6908.4859"
29655,685,44096,"9154.353"
29656,687,67317,"14544.5022"
29656,687,61237,"5759.8414"
29656,687,55307,"13388.0352"
29656,687,51152,"10411.8171"
29657,689,69439,"493.4876"
29657,689,63203,"1550.4952"
29657,689,51744,"357.8934"
29658,691,67314,"47216.7035"
29658,691,61239,"21129.4404"
29658,691,55301,"52253.3903"
29658,691,51157,"56975.0456"
29658,691,49877,"41074.2798"
29658,691,48776,"26213.4774"
29658,691,47706,"33508.6828"
29658,691,46655,"50779.8221"
29659,693,58998,"403.1163"
29659,693,49491,"207.7582"
29659,693,47370,"168.3305"
29659,693,46338,"21444.2981"
29659,693,45532,"7529.914"
29659,693,44754,"12197.4254"
29659,693,44090,"7487.8626"
29660,695,71796,"53899.6626"
29660,695,65176,"28858.0428"
29660,695,58919,"59065.2198"
29660,695,53470,"64453.9897"
29661,697,49845,"4760.8924"
29661,697,46644,"1473.8636"
29661,697,45802,"25499.4202"
29661,697,45062,"17837.328"
29661,697,44306,"20995.4191"
29661,697,43681,"15524.0686"
29662,699,50198,"4168.1926"
29662,699,49083,"1384.3708"
29662,699,46954,"1673.9541"
29663,701,50705,"12119.3876"
29663,701,49477,"7934.8207"
29663,701,48360,"12471.8662"
29663,701,47419,"14568.0157"
29664,703,46061,"15977.8927"
29664,703,45304,"22885.8824"
29664,703,44524,"4596.2216"
29664,703,43878,"4594.0664"
29665,705,69553,"837.6161"
29665,705,63227,"233.8541"
29665,705,57147,"5704.3864"
29665,705,51834,"3982.6289"
29666,707,69482,"22928.3665"
29666,707,63134,"8597.354"
29666,707,57103,"20080.8059"
29666,707,51786,"17990.9615"
29667,709,50276,"12941.4578"
29667,709,49133,"11637.7369"
29667,709,48090,"8487.9788"
29667,709,47067,"20259.3929"
29669,715,71908,"2373.8783"
29669,715,65276,"1580.0893"
29669,715,59032,"3094.0954"
29669,715,53585,"2899.8526"
29669,715,50733,"3326.4988"
29669,715,49531,"4760.8924"
29669,715,48371,"4548.1081"
29669,715,47432,"8103.9297"
29669,715,46369,"4460.0736"
29669,715,45562,"3899.6756"
29669,715,44784,"2931.9869"
29670,717,67312,"6982.4447"
29670,717,61225,"14056.2268"
29670,717,55258,"8055.3125"
29670,717,51134,"5788.54"
29671,719,67286,"13290.1645"
29671,719,61232,"16245.6329"
29671,719,55263,"10922.2085"
29671,719,51113,"12290.291"
29672,721,67303,"219.5477"
29672,721,55281,"584.365"
29672,721,51086,"364.8172"
29672,721,49857,"50.1121"
29672,721,47660,"528.988"
29672,721,43660,"1457.3288"
29673,723,46339,"3393.5229"
29673,723,45531,"4803.9004"
29673,723,44752,"14594.634"
29673,723,44089,"2361.5536"
29674,725,48372,"119.4688"
29674,725,47429,"1420.407"
29674,725,46371,"1017.139"
29674,725,44785,"160.605"
29675,727,69489,"1084.693"
29675,727,63199,"1641.3077"
29675,727,57112,"260.5556"
29675,727,51725,"1459.269"
29675,727,50277,"2871.5617"
29675,727,49108,"1586.9642"
29675,727,48002,"5190.1966"
29675,727,46977,"4792.247"
29675,727,46054,"9619.3538"
29675,727,45297,"7246.2473"
29675,727,44515,"6183.7133"
29675,727,43870,"4859.8668"
29676,729,71914,"2212.2266"
29676,729,71691,"1210.3208"
29676,729,65292,"3921.7364"
29676,729,59052,"820.9428"
29676,729,59038,"2835.2631"
29676,729,53604,"2039.4821"
29676,729,53593,"1163.9363"
29677,731,69400,"3223.0284"
29677,731,63138,"5344.1245"
29677,731,57022,"3880.9667"
29677,731,51700,"5422.2969"
29677,731,50200,"6310.6152"
29677,731,49048,"5289.8804"
29677,731,47979,"4001.1931"
29677,731,46950,"6189.316"
29678,733,71950,"3521.9279"
29678,733,65246,"3381.6154"
29678,733,59076,"4874.6478"
29678,733,53625,"2547.6862"
29678,733,50759,"1409.7575"
29678,733,49520,"2921.0624"
29678,733,48398,"4178.4989"
29678,733,47457,"5575.9343"
29679,735,67328,"841.1599"
29679,735,67204,"574.4125"
29679,735,61265,"622.9468"
29679,735,61242,"2307.088"
29679,735,55321,"1595.6585"
29679,735,55312,"793.0819"
29679,735,51172,"2946.5971"
29680,737,50202,"2870.2887"
29680,737,49049,"152.3209"
29680,737,47981,"3047.9964"
29680,737,46955,"10835.812"
29680,737,46039,"27501.1492"
29680,737,45282,"9183.9397"
29680,737,44499,"13704.0978"
29680,737,43856,"2292.84"
29681,739,58954,"364.8172"
29681,739,46350,"3859.279"
29681,739,45544,"3818.8824"
29681,739,44764,"2401.9502"
29681,739,44102,"3955.642"
29682,741,67307,"94.0311"
29682,741,61220,"120.9132"
29682,741,55290,"84.1059"
29682,741,51095,"907.0891"
29682,741,46617,"4600.4396"
29682,741,45788,"2442.3468"
29682,741,45046,"944.6214"
29682,741,44290,"4331.5897"
29683,743,67300,"280.6249"
29683,743,61202,"4978.8814"
29683,743,55278,"3662.2403"
29683,743,51128,"1498.3421"
29683,743,49850,"6044.7771"
29683,743,48747,"9842.916"
29683,743,47701,"7218.9782"
29683,743,46649,"11790.1317"
29684,745,69416,"4510.538"
29684,745,63191,"11150.4325"
29684,745,57038,"6448.3901"
29684,745,51717,"16182.7642"
29684,745,50211,"11026.5658"
29684,745,49119,"8992.7967"
29684,745,47995,"16319.2209"
29684,745,46968,"17918.1412"
29685,751,71909,"6950.3141"
29685,751,65283,"3662.2403"
29685,751,59035,"6997.0849"
29685,751,53595,"7614.5455"
29685,751,50740,"10086.4777"
29685,751,49524,"4406.9804"
29685,751,48365,"11348.6883"
29685,751,47424,"14218.4847"
29685,751,46365,"4302.6278"
29685,751,45558,"6874.2098"
29685,751,44779,"36676.5854"
29685,751,44116,"22915.4692"
29686,753,46357,"9653.9739"
29686,753,45548,"8622.7828"
29686,753,44770,"11690.7511"
29686,753,44108,"2442.3468"
29687,757,71913,"7033.6775"
29687,757,65202,"6954.9037"
29687,757,58965,"14263.5806"
29687,757,53521,"1546.3288"
29688,759,69562,"280.2803"
29688,759,63226,"46.7708"
29688,759,46106,"3283.7289"
29688,759,44568,"2546.9658"
29688,759,43915,"4560.2864"
29689,761,67294,"62443.3527"
29689,761,61195,"45103.146"
29689,761,55269,"55864.4473"
29689,761,51123,"105281.9588"
29689,761,49844,"84666.0149"
29689,761,48741,"41690.1278"
29689,761,47694,"81531.1583"
29689,761,46643,"123497.0664"
29690,763,71812,"29600.9072"
29690,763,65258,"5750.7313"
29690,763,58940,"17308.015"
29690,763,53493,"26378.2508"
29690,763,50678,"18956.8341"
29690,763,49503,"3806.8206"
29690,763,48328,"33869.1054"
29690,763,47387,"45058.1297"
29690,763,46348,"30344.6257"
29690,763,45542,"63507.9595"
29690,763,44762,"104545.315"
29690,763,44100,"91512.8507"
29691,765,69459,"82.3338"
29691,765,63270,"4888.3283"
29691,765,57081,"3266.1292"
29691,765,51852,"4705.059"
29691,765,50288,"729.6412"
29691,765,49064,"9186.1793"
29691,765,47010,"236.3547"
29692,767,67268,"39660.6632"
29692,767,61204,"25580.1364"
29692,767,55243,"36735.1758"
29692,767,51092,"55690.8386"
29692,767,49827,"44228.1046"
29692,767,48761,"33101.93"
29692,767,47668,"49723.3432"
29692,767,46614,"81289.4617"
29693,769,67278,"71870.6067"
29693,769,61190,"41890.9703"
29693,769,55254,"117506.1173"
29693,769,51109,"76533.1626"
29694,771,67350,"906.3085"
29694,771,61191,"680.3498"
29694,771,55329,"1504.595"
29694,771,51119,"2040.1407"
29695,773,71904,"65137.801"
29695,773,65278,"42485.69"
29695,773,59031,"52346.9382"
29695,773,53605,"76371.1911"
29696,775,71849,"21768.496"
29696,775,65167,"21738.8215"
29696,775,58982,"23996.1226"
29696,775,53538,"23221.4328"
29696,775,50717,"3060.8278"
29696,775,49478,"2066.2437"
29696,775,48302,"366.4694"
29696,775,47360,"883.947"
29698,779,69542,"29340.6928"
29698,779,63174,"28606.4332"
29698,779,57161,"32386.7012"
29698,779,51772,"49343.1786"
29698,779,50246,"29355.1061"
29698,779,49070,"26610.982"
29698,779,48037,"23508.3625"
29698,779,47013,"23916.1404"
29698,779,46071,"23412.7543"
29698,779,45313,"18905.681"
29698,779,44533,"21954.2042"
29698,779,43886,"19543.315"
29699,781,50245,"35492.4603"
29699,781,49069,"6874.0335"
29699,781,48036,"39091.4814"
29699,781,47012,"45129.3939"
29700,783,71937,"1318.4382"
29700,783,65317,"1812.6171"
29700,783,59062,"26.5252"
29700,783,53588,"62.0569"
29701,785,71824,"96332.5002"
29701,785,65237,"60273.9588"
29701,785,58950,"79390.1264"
29701,785,53506,"119054.4623"
29701,785,50683,"117819.3126"
29701,785,49479,"90736.4249"
29701,785,48336,"113231.0188"
29701,785,47395,"165028.7482"
29702,787,71882,"35874.1189"
29702,787,65306,"24947.3133"
29702,787,59013,"34417.6651"
29702,787,53583,"57923.5832"
29702,787,50747,"40764.3319"
29702,787,49533,"29798.6159"
29702,787,48375,"33817.7701"
29702,787,47435,"53889.3084"
29702,787,46374,"14679.4355"
29702,787,45565,"38910.4755"
29702,787,44787,"52005.1806"
29702,787,44120,"30375.6923"
29703,789,50226,"63265.6899"
29703,789,49058,"43150.2476"
29703,789,48012,"57550.3009"
29703,789,46988,"89930.0449"
29703,789,46057,"70140.5883"
29703,789,45301,"29945.0453"
29703,789,44520,"64981.7034"
29703,789,43873,"46465.9531"
29704,791,67349,"41505.9586"
29704,791,61228,"25246.7825"
29704,791,55328,"35811.0448"
29704,791,51147,"64262.9075"
29704,791,49865,"47877.7887"
29704,791,48766,"41504.081"
29704,791,47725,"49318.9998"
29704,791,46672,"71561.0617"
29705,793,69522,"28600.0992"
29705,793,63239,"17268.8111"
29705,793,57122,"31085.8753"
29705,793,51839,"48214.1832"
29705,793,50284,"50427.1246"
29705,793,49140,"23613.7233"
29705,793,48059,"49784.3531"
29705,793,47037,"58619.0956"
29705,793,46086,"57178.1077"
29705,793,45323,"43565.0481"
29705,793,44547,"77692.7415"
29705,793,43898,"57391.4284"
29706,795,69550,"46884.3917"
29706,795,63222,"27803.5904"
29706,795,57127,"28841.5767"
29706,795,51814,"65741.4458"
29707,797,71844,"41281.1519"
29707,797,65210,"16316.6446"
29707,797,58974,"39000.6712"
29707,797,53530,"85368.6199"
29707,797,50703,"65363.8828"
29707,797,49473,"15563.5382"
29707,797,48359,"90167.3302"
29707,797,47416,"116463.9102"
29708,799,46341,"28906.8088"
29708,799,45535,"12672.5976"
29708,799,44756,"15780.2862"
29708,799,44093,"12021.9591"
29709,801,71790,"4590.6737"
29709,801,65170,"6122.4885"
29709,801,58917,"7042.95"
29709,801,53467,"6398.8469"
29709,801,50669,"4200.0046"
29709,801,49493,"4760.8924"
29709,801,48308,"3402.647"
29709,801,47368,"7546.9591"
29710,803,46372,"36319.954"
29710,803,45564,"70632.8848"
29710,803,44788,"97765.7518"
29710,803,44121,"72894.3213"
29711,805,71869,"118.9296"
29711,805,65240,"246.7438"
29711,805,58994,"27.4333"
29711,805,53486,"5576.2074"
29711,805,45537,"4560.2864"
29711,805,44094,"4594.0664"
29712,807,69437,"93966.6591"
29712,807,63216,"51276.5232"
29712,807,57061,"83688.5469"
29712,807,51739,"125157.3774"
29712,807,50225,"76290.2841"
29712,807,49129,"48514.2048"
29712,807,48010,"74493.7567"
29712,807,46987,"100586.4124"
29713,809,69395,"1003.0633"
29713,809,63186,"727.4904"
29713,809,57018,"1703.5623"
29713,809,51785,"2412.6267"
29714,811,71781,"24838.577"
29714,811,65156,"34047.5926"
29714,811,58911,"30968.738"
29714,811,53456,"30202.5847"
29714,811,50664,"47807.3096"
29714,811,49480,"51410.1775"
29714,811,48296,"49619.9956"
29714,811,47354,"58225.5532"
29714,811,46326,"32899.4246"
29714,811,45522,"32412.8969"
29714,811,44744,"33494.5097"
29714,811,44077,"6872.9758"
29715,813,71948,"90602.7588"
29715,813,65248,"66120.6124"
29715,813,59071,"63203.5232"
29715,813,53563,"91737.3896"
29715,813,50726,"108152.5237"
29715,813,49509,"101069.7604"
29715,813,48393,"110338.4978"
29715,813,47455,"126992.2202"
29715,813,46387,"54191.5037"
29715,813,45577,"66105.3595"
29715,813,44801,"54234.664"
29715,813,44133,"28927.0463"
29716,815,69466,"36073.4357"
29716,815,63180,"24230.6056"
29716,815,57085,"30248.1231"
29716,815,51773,"40314.9314"
29716,815,50252,"107441.6818"
29716,815,49076,"89028.3748"
29716,815,48043,"109751.4891"
29716,815,47018,"121122.2311"
29716,815,46076,"70211.2189"
29716,815,45317,"68918.2404"
29716,815,44538,"65105.6812"
29716,815,43892,"18627.7044"
29717,817,51792,"924.7217"
29717,817,50241,"171.0453"
29717,817,49043,"236.3547"
29717,817,46030,"9192.4432"
29717,817,45273,"45754.8749"
29717,817,44489,"11583.9419"
29717,817,43848,"20571.9592"
29718,819,49881,"1473.8636"
29718,819,48783,"1473.8636"
29718,819,47713,"76.2853"
29718,819,46659,"770.9676"
29718,819,45809,"27128.8957"
29718,819,45069,"27645.7018"
29718,819,44313,"29323.3854"
29718,819,43688,"14323.1194"
29719,821,69524,"2160.866"
29719,821,63287,"1057.9451"
29719,821,57151,"2282.3775"
29719,821,51846,"1094.4518"
29719,821,50287,"207.7582"
29719,821,49143,"223.6817"
29719,821,48060,"1586.9642"
29720,823,71818,"51617.2219"
29720,823,65252,"23693.1448"
29720,823,58946,"46002.7963"
29720,823,53500,"46166.2976"
29721,825,71821,"4934.827"
29721,825,65229,"5499.0027"
29721,825,58989,"7479.5695"
29721,825,53501,"1277.4103"
29721,825,50723,"1727.9668"
29721,825,49460,"2464.5599"
29721,825,48335,"1110.4682"
29721,825,47392,"366.4694"
29721,825,46349,"4836.4395"
29721,825,45543,"831.0328"
29721,825,44763,"3790.7869"
29721,825,44101,"11030.0547"
29722,827,71794,"73045.0853"
29722,827,65174,"50869.3758"
29722,827,58918,"68874.5944"
29722,827,53465,"95426.0186"
29722,827,50668,"66963.2766"
29722,827,49501,"53243.9979"
29722,827,48306,"101001.8154"
29722,827,47365,"100723.8578"
29722,827,46334,"51204.0606"
29722,827,45529,"109340.8212"
29722,827,44750,"100237.4063"
29722,827,44086,"83091.6136"
29723,829,69310,"275.7448"
29723,829,57020,"747.9271"
29723,829,51697,"403.1163"
29723,829,51695,"275.7448"
29724,831,69450,"39488.5086"
29724,831,63167,"22192.7618"
29724,831,57076,"30073.2818"
29724,831,51762,"52536.1229"
29724,831,50235,"43345.4823"
29724,831,49169,"39845.8772"
29724,831,48026,"52145.5501"
29724,831,47001,"78688.2955"
29724,831,46068,"26252.3533"
29724,831,45309,"13432.3383"
29724,831,44531,"25701.7581"
29724,831,43883,"20634.6499"
29725,833,69444,"39835.3914"
29725,833,63214,"27524.0365"
29725,833,57067,"40201.4956"
29725,833,51751,"65705.6659"
29726,835,49536,"447.3633"
29726,835,48377,"1586.9642"
29727,837,69521,"57694.8654"
29727,837,63247,"30299.5427"
29727,837,57130,"32330.1714"
29727,837,51826,"81561.0362"
29728,839,45292,"32.121"
29728,839,44510,"1970.036"
29730,843,71843,"6602.909"
29730,843,59043,"228.534"
29730,843,53529,"18.3792"
29730,843,50735,"2263.1976"
29730,843,49469,"752.6697"
29730,843,48352,"2573.0201"
29731,845,69507,"6822.2893"
29731,845,63264,"4343.7797"
29731,845,57123,"5612.7444"
29731,845,51841,"36.1923"
29731,845,50283,"5614.5544"
29731,845,49156,"4508.6449"
29731,845,48073,"11543.7753"
29731,845,47050,"7673.256"
29731,845,46097,"3677.3573"
29731,845,45333,"4756.5839"
29731,845,44558,"944.6214"
29731,845,43908,"2884.8375"
29732,847,69536,"45386.5379"
29732,847,63280,"27208.8483"
29732,847,57145,"50252.5833"
29732,847,51856,"37928.8654"
29732,847,50292,"46436.3936"
29732,847,49125,"27332.812"
29732,847,48052,"27778.5386"
29732,847,47024,"51660.8576"
29733,849,45523,"1614.517"
29733,849,44080,"12.6968"
29734,851,67302,"50586.5516"
29734,851,61177,"23819.9291"
29734,851,55283,"40344.7056"
29734,851,51130,"46114.4541"
29734,851,49855,"40654.7297"
29734,851,48754,"27423.1004"
29734,851,47662,"39047.126"
29734,851,46608,"53379.5867"
29734,851,45780,"35133.6854"
29734,851,45038,"30553.6572"
29734,851,44282,"45433.9629"
29734,851,43661,"36865.8012"
29735,853,71872,"178.9467"
29735,853,65233,"1550.4952"
29735,853,59000,"82.3134"
29735,853,53494,"124.0055"
29736,855,71784,"101268.2686"
29736,855,65158,"76363.0887"
29736,855,58908,"80819.7335"
29736,855,53458,"105420.9481"
29737,857,67346,"46625.1005"
29737,857,61241,"29633.498"
29737,857,55325,"53537.0611"
29737,857,51138,"37894.4713"
29738,859,71907,"56556.6014"
29738,859,65281,"31835.8602"
29738,859,59040,"50215.1755"
29738,859,53590,"71493.1426"
29739,861,50724,"24919.6096"
29739,861,49483,"6907.6179"
29739,861,48397,"34321.5997"
29739,861,47458,"62642.9228"
29740,863,71842,"12.0152"
29740,863,58973,"18.0227"
29740,863,53597,"2299.896"
29740,863,47412,"228.534"
29740,863,46359,"21170.9423"
29740,863,45552,"12543.8602"
29740,863,44773,"23472.6843"
29740,863,44111,"13108.5134"
29741,867,71946,"35.6741"
29741,867,65320,"680.3498"
29741,867,53624,"938.3262"
29742,869,46077,"42544.4821"
29742,869,45318,"33750.5413"
29742,869,44540,"43514.8419"
29742,869,43895,"36556.8816"
29743,871,59005,"18.3792"
29743,871,49514,"25.3868"
29743,871,48334,"2768.7414"
29743,871,47393,"23.1773"
29744,873,67273,"60603.5735"
29744,873,61218,"47038.3842"
29744,873,55249,"57788.8395"
29744,873,51090,"87003.1753"
29744,873,49831,"54010.8625"
29744,873,48758,"45293.7251"
29744,873,47677,"46923.0719"
29744,873,46625,"50669.1839"
29745,875,67296,"27.4401"
29745,875,67202,"275.7448"
29745,875,61198,"364.8172"
29745,875,61197,"14017.7399"
29745,875,55274,"364.8172"
29745,875,55272,"1295.4694"
29745,875,51166,"81.507"
29745,875,51125,"1375.1643"
29746,877,50704,"13824.8635"
29746,877,49476,"19966.9228"
29746,877,48361,"12498.1133"
29746,877,47421,"10306.0361"
29746,877,46363,"37567.4236"
29746,877,45556,"25709.59"
29746,877,44778,"48307.2468"
29746,877,44114,"37706.6125"
29747,879,67310,"274.4617"
29747,879,61207,"2465.1191"
29747,879,55246,"118.9296"
29747,879,51097,"3100.9904"
29747,879,48756,"729.6412"
29747,879,45789,"3461.5897"
29747,879,45050,"4843.999"
29747,879,44291,"5093.9316"
29747,879,43669,"807.2585"
29748,881,46342,"17802.528"
29748,881,45534,"42339.247"
29748,881,44757,"42338.3846"
29748,881,44095,"47689.0046"
29749,883,46045,"55083.0127"
29749,883,45288,"33502.0313"
29749,883,44506,"40145.6114"
29749,883,43861,"26346.8927"
29750,885,71814,"6288.2405"
29750,885,65264,"7820.2379"
29750,885,58938,"3927.9539"
29750,885,53558,"1407.9076"
29750,885,47390,"881.9341"
29752,889,69499,"2370.972"
29752,889,63221,"46.7708"
29752,889,57146,"924.7217"
29753,891,69529,"1680.4691"
29753,891,63273,"93.5417"
29753,891,57170,"3269.0268"
29753,891,51863,"519.8674"
29753,891,50299,"925.1855"
29753,891,49142,"236.3547"
29753,891,48058,"23.1773"
29753,891,47036,"2824.289"
29755,895,46352,"5010.5622"
29755,895,45546,"13744.2262"
29755,895,44766,"4619.4599"
29755,895,44104,"4594.0664"
29756,897,57175,"1149.1888"
29756,897,51868,"228.534"
29756,897,47058,"2461.1392"
29756,897,46104,"472.3108"
29756,897,45340,"2874.2609"
29756,897,44565,"2434.0712"
29757,899,69453,"900.7209"
29757,899,63275,"46.7708"
29757,899,57077,"1002.6022"
29757,899,51764,"1812.8068"
29757,899,50238,"177.7078"
29757,899,49063,"177.7078"
29757,899,48027,"350.2312"
29757,899,47002,"1401.4635"
29757,899,46069,"9268.2382"
29757,899,45311,"20601.5459"
29757,899,44481,"29689.3502"
29757,899,43885,"76.1805"
29758,901,65294,"1550.4952"
29758,901,49474,"2783.8218"
